Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-inera-ehds-diagnostic-report-lab.json	4317	2	0	18	0	0	0	0	0	16	0	0	1	0	1	0	0	0	0	0	91	116	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-diagnostic-report-referral.json	3196	1	0	21	1	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	82	104	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-document-reference.json	5335	2	0	28	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	132	157	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-encounter.json	4471	2	0	68	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	165	196	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-flag.json	11872	3	0	28	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	128	134	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-imaging-study.json	3484	1	0	34	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	135	203	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-immunization.json	12651	4	0	74	0	0	0	0	1	49	0	0	0	0	1	0	0	2	0	0	233	289	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-access-log.json	5291	2	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	36	57	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-alert-information.json	43058	8	0	80	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	330	212	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-contacts.json	22501	5	0	31	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	181	174	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-documentation.json	26378	5	0	50	0	0	0	0	0	33	0	0	0	0	1	0	0	1	0	0	208	229	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-plans.json	18829	5	0	26	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	185	161	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-diagnosis.json	18546	4	0	27	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	147	176	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-functional-status.json	25106	5	0	31	0	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	187	218	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-imaging-outcome.json	47417	10	0	66	0	0	0	0	0	99	0	0	0	0	0	0	0	1	0	0	384	382	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-laboratory-order-outcome.json	50674	9	0	77	0	0	0	0	0	71	0	0	1	0	1	0	0	1	0	0	449	390	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-maternity-medical-history.json	50773	9	0	52	0	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	426	240	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-medication-history.json	64956	9	0	70	0	0	0	0	0	73	0	0	0	0	0	0	0	1	0	0	527	332	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-observations.json	36686	8	0	37	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	284	164	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-referral-outcome.json	29107	6	0	46	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	300	190	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-request-activities.json	5529	2	0	10	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	43	58	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-vaccination-history.json	52182	8	0	84	0	0	0	0	0	49	0	0	1	0	0	0	0	1	0	0	667	254	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-medication-statement.json	5561	3	0	26	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	356	161	0	0	0	10	1	1
fsh-generated/resources/StructureDefinition-inera-ehds-observation-base.json	7855	2	0	421	1	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	197	1922	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-observation-growth.json	5393	1	0	28	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	193	480	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-observation-lab.json	2486	2	0	24	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	328	1065	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-observation-maternity.json	3664	1	0	20	0	0	0	0	0	27	0	0	0	0	1	0	0	1	0	0	137	219	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-organization.json	3435	2	0	13	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	105	158	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-patient.json	2974	1	0	23	0	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	225	273	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-provenance.json	3942	2	0	14	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	106	162	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-service-request-referral.json	3323	1	0	14	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	485	183	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-task.json	3043	1	0	17	0	0	0	0	0	17	0	0	0	0	1	0	0	1	0	0	109	192	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-related-alert-information.json	3737	2	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	57	87	0	0	0	3	0	0
fsh-generated/resources/ValueSet-assessmentcategory-vs.json	510	1	0	0	0	0	0	1	0	444	0	0	0	0	0	0	0	0	0	0	5	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-clinicaldocumentnotecode-vs.json	522	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	25	0	0	0	0	0	0
fsh-generated/resources/ValueSet-deliverycode-vs.json	437	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	25	0	0	0	1	0	0
fsh-generated/resources/ValueSet-diagnosistype-vs.json	475	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-errorcode-vs.json	402	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	4	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-examinationstatuscode-vs.json	472	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fetalpositioncode-vs.json	455	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-growth-observation-type-vs.json	1621	1	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	1	0	0
fsh-generated/resources/ValueSet-prescriptionstatus-vs.json	461	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0
fsh-generated/resources/ValueSet-referraloutcometypecode-vs.json	489	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	21	0	0	0	0	0	0
fsh-generated/resources/ValueSet-resultcode-vs.json	408	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-se-observation-status-vs.json	1150	1	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	6	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sexcode-vs.json	398	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofcareplan-vs.json	475	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	1	0	0
fsh-generated/resources/ValueSet-typeofleavecode-vs.json	449	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofprescription-vs.json	461	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	6	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofresultcode-vs.json	442	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0
/input/includes/fragment-header.html	172	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/menu.xml	4530	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-css.html	160	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6718	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getimagingoutcome.md	24818	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-issues.md	24086	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getrequestactivities.md	5059	-	-	-	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getaccesslogforpatient.md	5069	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.md	3627	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/examples.md	722	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getalertinformation.md	20079	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/logical-models.md	3503	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getmedicationhistory.md	24267	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mappings.md	6103	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getcarecontacts.md	10989	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getdiagnosis.md	11872	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getvaccinationhistory.md	25425	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getcaredocumentation.md	15352	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getreferraloutcome.md	16892	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/version-history.md	899	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getfunctionalstatus.md	11676	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/terminology.md	855	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/search-parameters.md	15800	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/workflow.md	1891	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	663	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getcareplans.md	9709	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3807	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getlaboratoryorderoutcome.md	23077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getobservations.md	29630	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getmaternitymedicalhistory.md	27994	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera.css	21012	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo-header.svg	9269	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo-official.svg	9268	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo.png	898	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/inera-thumbnail.png	449	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo.svg	9268	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo-negative.svg	9270	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-favicon.svg	304	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	55643	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
